Id,Label,timeset,lat,lng,kind of node,weight,modularity_class,indegree,outdegree,Degree,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,pr_rank,pr_rank_min-max-normalized,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
https://www.instagram.com/emscherkunstweg/,emscherkunstweg,,,,a,1,3,24,97,121,24,0.011106,0.471541,0.161134,927.445598,0.147665,5,0.367785,0.405069,5070.947405
https://www.instagram.com/favoritenfestival/,favoritenfestival,,51.547763,7.464553,a,1,2,43,80,123,43,0.019898,0.471541,0.17685,1595.628937,0.254051,5,0.375065,0.4075,5194.633226
https://www.instagram.com/fondationbeyeler/,fondationbeyeler,,47.588042,7.651001,a,1,3,65,77,142,65,0.030079,0.471541,0.183959,1923.77403,0.306297,6,0.27373,0.310849,18231.980672
https://www.instagram.com/frauborinski/,frauborinski,,,,a,1,6,4,53,57,4,0.001851,0.471541,0.148074,154.506066,0.0246,4,0.369231,0.404938,1182.987388
https://www.instagram.com/gabriellasicily/,gabriellasicily,,,,a,1,3,,,,,,,,,,,,,
https://www.instagram.com/galeriemaxhetzler/,galeriemaxhetzler,,48.860239,2.354546,a,1,3,37,62,99,37,0.017122,0.471541,0.17039,766.915396,0.122106,6,0.270101,0.302168,3634.821089
https://www.instagram.com/kiwi_verlag/,kiwi_verlag,,,,a,1,3,21,18,39,21,0.009718,0.471541,0.168066,364.012269,0.057957,6,0.257388,0.278218,4030.192823
https://www.instagram.com/kulturpott.ruhr/,kulturpott.ruhr,,51.507162,7.095904,a,1,2,44,118,162,44,0.020361,0.471541,0.170997,1081.456587,0.172186,5,0.38954,0.431111,10777.208704
https://www.instagram.com/kunsthalle.bremen/,kunsthalle.bremen,,53.0728,8.813415,a,1,3,31,76,107,31,0.014345,0.471541,0.179492,971.246092,0.154639,6,0.283465,0.32284,8011.909361
https://www.instagram.com/kunsthallewien/,kunsthallewien,,48.204179,16.357616,a,1,3,39,55,94,39,0.018047,0.471541,0.168715,1326.495294,0.2112,6,0.292564,0.321883,11626.298369
https://www.instagram.com/kunstpalast/,kunstpalast,,51.234998,6.773104,a,1,3,54,70,124,54,0.024988,0.471541,0.183537,2056.668217,0.327456,5,0.337131,0.369576,18151.711475
https://www.instagram.com/kunstsammlungnrw/,kunstsammlungnrw,,51.216545,6.773972,a,1,3,62,55,117,62,0.02869,0.471541,0.18653,1895.212775,0.30175,6,0.287617,0.318295,7448.947973
https://www.instagram.com/mecollectorsroom/,mecollectorsroom,,52.526815,13.39519,a,1,3,18,73,91,18,0.008329,0.471541,0.162771,513.891552,0.08182,5,0.298507,0.333603,2337.207824
https://www.instagram.com/mkk_dortmund/,mkk_dortmund,,51.516669,7.462981,a,1,2,75,253,328,75,0.034706,0.471541,0.181252,2263.782211,0.360432,4,0.440008,0.494522,45631.448579
https://www.instagram.com/oekotest.de/,oekotest.de,,,,a,1,7,10,16,26,10,0.004627,0.471541,0.143134,149.027197,0.023728,7,0.232358,0.254271,336.611245
https://www.instagram.com/schauspielhausbochum/,schauspielhausbochum,,51.472243,7.217454,a,1,6,74,82,156,74,0.034243,0.471541,0.184737,2522.900484,0.401688,5,0.360481,0.393958,28551.559712
https://www.instagram.com/schirnkunsthalle/,schirnkunsthalle,,50.110202,8.682174,a,1,3,66,57,123,66,0.030541,0.471541,0.18682,1924.580874,0.306426,6,0.271493,0.303256,12111.654058
https://www.instagram.com/stadtluecken/,stadtluecken,,48.773828,9.241176,a,1,3,14,62,76,14,0.006478,0.471541,0.148992,250.351818,0.03986,5,0.33195,0.360177,13126.945443
https://www.instagram.com/theaterdortmund/,theaterdortmund,,51.511289,7.462171,a,1,2,147,161,308,147,0.068024,0.471541,0.201383,4424.465629,0.70445,4,0.407701,0.450887,80176.43406
https://www.instagram.com/atelier_schreinerei/,atelier_schreinerei,,51.28801,6.243329,a,1,2,31,52,83,31,0.014345,0.471541,0.163993,768.796326,0.122405,5,0.416345,0.442415,7667.928251
https://www.instagram.com/atelier.amore/,atelier.amore,,,,a,1,2,44,62,106,44,0.020361,0.471541,0.170451,978.597951,0.155809,5,0.368915,0.394321,7943.321907
https://www.instagram.com/avasmoko/,avasmoko,,,,a,1,2,12,31,43,12,0.005553,0.471541,0.151673,412.08068,0.06561,5,0.37235,0.397523,1552.478297
https://www.instagram.com/der.dortmunder/,der.dortmunder,,,,a,1,2,46,121,167,46,0.021286,0.471541,0.171118,1751.164327,0.278815,4,0.413555,0.452083,22108.823138
https://www.instagram.com/design_metropole_ruhr/,design_metropole_ruhr,,51.522289,7.454711,a,1,2,61,117,178,61,0.028228,0.471541,0.175109,1798.549201,0.286359,4,0.396403,0.432716,20030.184986
https://www.instagram.com/dew21.de/,dew21.de,,51.51075,7.469191,a,1,2,46,34,80,46,0.021286,0.471541,0.169968,1596.889419,0.254252,5,0.339836,0.365201,3604.383218
https://www.instagram.com/dinnerundco/,dinnerundco,,51.527602,7.620174,a,1,1,15,43,58,15,0.006941,0.471541,0.158007,669.589352,0.10661,5,0.367409,0.40044,2342.334909
https://www.instagram.com/doctoreminutera/,doctoreminutera,,,,a,1,2,5,24,29,5,0.002314,0.471541,0.14095,154.544572,0.024606,5,0.357734,0.381852,601.305292
https://www.instagram.com/dortmund_ahoi/,dortmund_ahoi,,,,a,1,1,,,,,,,,,,,,,
https://www.instagram.com/dortmunder.dew21.museumsnacht/,dortmunder.dew21.museumsnacht,,,,a,1,2,58,56,114,58,0.026839,0.471541,0.178095,1802.853123,0.287045,5,0.386404,0.416875,3115.519484
https://www.instagram.com/dortmunderu/,dortmunderu,,51.515163,7.453696,a,1,2,198,92,290,198,0.091624,0.471541,0.211302,6280.739977,1,4,0.41049,0.443017,70347.153595
https://www.instagram.com/elkedag_/,elkedag_,,51.508223,7.452103,a,1,1,24,31,55,24,0.011106,0.471541,0.149642,927.066527,0.147605,5,0.342857,0.367978,3300.093871
https://www.instagram.com/flow_sens/,flow_sens,,,,a,1,2,11,68,79,11,0.00509,0.471541,0.146583,309.018905,0.049201,4,0.442623,0.467785,3505.326944
https://www.instagram.com/hmkv_de/,hmkv_de,,51.515163,7.453696,a,1,2,79,72,151,79,0.036557,0.471541,0.191893,2055.976742,0.327346,5,0.38055,0.408966,28317.315042
https://www.instagram.com/ikarus.abendwind/,ikarus.abendwind,,,,a,1,8,9,21,30,9,0.004165,0.471541,0.13226,103.103484,0.016416,5,0.328018,0.343326,6096.23594
https://www.instagram.com/kulturmeilenordstadt/,kulturmeilenordstadt,,,,a,1,2,42,95,137,42,0.019435,0.471541,0.171791,1184.84217,0.188647,5,0.407855,0.441142,3912.059259
https://www.instagram.com/labsal_dortmund/,labsal_dortmund,,51.513534,7.453963,a,1,1,98,121,219,98,0.045349,0.471541,0.182839,2420.680111,0.385413,5,0.411429,0.45125,24679.901338
https://www.instagram.com/lebendigeradventskalender/,lebendigeradventskalender,,,,a,1,1,19,52,71,19,0.008792,0.471541,0.142202,824.090761,0.131209,5,0.341124,0.370378,1499.210788
https://www.instagram.com/luups_dortmund/,luups_dortmund,,51.505225,7.459272,a,1,1,99,108,207,99,0.045812,0.471541,0.186168,3399.620599,0.541277,5,0.395532,0.430648,32550.750525
https://www.instagram.com/maschinerie_ev/,maschinerie_ev,,51.531234,7.446297,a,1,2,39,77,116,39,0.018047,0.471541,0.175686,978.620529,0.155813,5,0.406168,0.437106,14817.685832
https://www.instagram.com/museumostwall/,museumostwall,,51.514903,7.453762,a,1,3,90,143,233,90,0.041647,0.471541,0.197007,2724.049763,0.433715,5,0.385645,0.428333,61085.549672
https://www.instagram.com/patrick_voss_/,patrick_voss_,,,,a,1,2,8,30,38,8,0.003702,0.471541,0.135543,154.462192,0.024593,5,0.353577,0.370995,2456.424198
https://www.instagram.com/salon_atelier_dortmund/,salon_atelier_dortmund,,51.51139,7.441353,a,1,2,31,56,87,31,0.014345,0.471541,0.16495,817.312692,0.13013,5,0.391446,0.418611,4852.504166
https://www.instagram.com/schauspieldortmund/,schauspieldortmund,,51.511502,7.45954,a,1,2,98,138,236,98,0.045349,0.471541,0.199047,3140.988517,0.500098,4,0.415544,0.455054,62659.972839
https://www.instagram.com/simone_team_do/,simone_team_do,,,,a,1,1,18,69,87,18,0.008329,0.471541,0.149316,360.493338,0.057397,4,0.432346,0.459221,8171.196325
https://www.instagram.com/speicher_100/,speicher_100,,51.531234,7.446297,a,1,2,86,109,195,86,0.039796,0.471541,0.184666,2008.799664,0.319835,4,0.45512,0.484375,45590.392869
https://www.instagram.com/stadt_dortmund/,stadt_dortmund,,,,a,1,2,200,88,288,200,0.09255,0.471541,0.197331,6078.617013,0.967819,5,0.399852,0.432037,48697.656255
https://www.instagram.com/tastbar/,tastbar,,51.50106,7.524973,a,1,1,7,52,59,7,0.003239,0.471541,0.131752,257.53663,0.041004,5,0.366412,0.400255,3130.942749
https://www.instagram.com/bahlo_records/,bahlo_records,,51.485925,7.213404,a,1,6,11,35,46,11,0.00509,0.471541,0.143476,411.658543,0.065543,5,0.354796,0.380571,7552.266344
https://www.instagram.com/child.in.time.and.space/,child.in.time.and.space,,,,a,1,2,15,61,76,15,0.006941,0.471541,0.149642,360.685918,0.057427,5,0.374675,0.402886,6640.159894
https://www.instagram.com/chimbot/,chimbot,,,,a,1,0,10,46,56,10,0.004627,0.471541,0.121831,51.513609,0.008202,6,0.299958,0.330772,4615.749932
https://www.instagram.com/clausgrabke/,clausgrabke,,,,a,1,0,6,10,16,6,0.002776,0.471541,0.124546,103.12662,0.01642,6,0.244482,0.256651,224.261593
https://www.instagram.com/cottonwood_hill/,cottonwood_hill,,,,a,1,0,11,16,27,11,0.00509,0.471541,0.123872,51.513609,0.008202,7,0.245818,0.263507,2903.461283
https://www.instagram.com/ewigunddreitage/,ewigunddreitage,,51.499729,7.483342,a,1,1,9,16,25,9,0.004165,0.471541,0.144729,103.012875,0.016401,5,0.33877,0.354722,1676.583946
https://www.instagram.com/flix.lrz/,flix.lrz,,,,a,1,0,6,28,34,6,0.002776,0.471541,0.121094,51.513609,0.008202,6,0.30303,0.32983,1292.110175
https://www.instagram.com/janschwarzkamp/,janschwarzkamp,,,,a,1,0,20,30,50,20,0.009255,0.471541,0.139762,103.024947,0.016403,6,0.312998,0.335903,4715.730073
https://www.instagram.com/minty_vinyl/,minty_vinyl,,51.229495,6.809481,a,1,0,6,27,33,6,0.002776,0.471541,0.123016,102.999534,0.016399,6,0.29921,0.325324,10475.127302
https://www.instagram.com/ozzythewolf/,ozzythewolf,,,,a,1,0,11,36,47,11,0.00509,0.471541,0.124064,51.513609,0.008202,6,0.312953,0.342515,3371.543303
https://www.instagram.com/thealligatorwineband/,thealligatorwineband,,,,a,1,0,5,6,11,5,0.002314,0.471541,0.123079,51.513609,0.008202,6,0.293199,0.315054,82.113834
https://www.instagram.com/annemoellercafe/,annemoellercafe,,51.508248,7.452593,a,1,1,36,38,74,36,0.016659,0.471541,0.154502,1339.33548,0.213245,5,0.354971,0.378557,2921.940717
https://www.instagram.com/bjoern_apollo/,bjoern_apollo,,,,a,1,0,9,33,42,9,0.004165,0.471541,0.140169,154.548426,0.024607,5,0.359461,0.384475,2070.909594
https://www.instagram.com/calapuno/,calapuno,,,,a,1,7,3,85,88,3,0.001388,0.471541,0.14237,143.796705,0.022895,5,0.384958,0.418997,449.136632
https://www.instagram.com/direktmedien/,direktmedien,,51.512054,7.453325,a,1,2,11,47,58,11,0.00509,0.471541,0.159953,257.533688,0.041004,5,0.372799,0.401319,2748.815638
https://www.instagram.com/fisa_licious/,fisa_licious,,,,a,1,2,18,77,95,18,0.008329,0.471541,0.14369,257.70735,0.041031,5,0.40276,0.433503,10208.642718
https://www.instagram.com/hexerdoom/,hexerdoom,,,,a,1,0,4,3,7,4,0.001851,0.471541,0.122702,51.513609,0.008202,6,0.265259,0.274421,7.912968
https://www.instagram.com/lisa_mary_rekorder/,lisa_mary_rekorder,,,,a,1,2,13,77,90,13,0.006016,0.471541,0.154452,412.153245,0.065622,5,0.408395,0.439329,5033.435989
https://www.instagram.com/marcel.reschke/,marcel.reschke,,,,a,1,2,26,89,115,26,0.012031,0.471541,0.160488,720.962465,0.114789,5,0.406933,0.439406,10425.17025
https://www.instagram.com/selflessnarcist/,selflessnarcist,,,,a,1,2,17,15,32,17,0.007867,0.471541,0.142244,205.832581,0.032772,5,0.337817,0.351235,1374.950233
https://www.instagram.com/eldoradio_lebtmitdir/,eldoradio_lebtmitdir,,,,a,1,2,36,53,89,36,0.016659,0.471541,0.170209,927.211401,0.147628,5,0.383659,0.412901,8408.586209
https://www.instagram.com/henrikschloz/,henrikschloz,,,,a,1,0,,,,,,,,,,,,,
https://www.instagram.com/armeritta_supper_club/,armeritta_supper_club,,,,a,1,1,16,73,89,16,0.007404,0.471541,0.147077,618.567037,0.098486,4,0.392513,0.425887,3917.330316
https://www.instagram.com/biohofdickhoefer/,biohofdickhoefer,,51.623122,7.400095,a,1,1,19,38,57,19,0.008792,0.471541,0.134068,721.850215,0.114931,5,0.336134,0.361281,5747.417679
https://www.instagram.com/bioland_official/,bioland_official,,,,a,1,7,30,30,60,30,0.013882,0.471541,0.148211,770.940781,0.122747,5,0.289041,0.312269,8164.917081
https://www.instagram.com/blabla.cafe/,blabla.cafe,,51.548378,7.362899,a,1,7,2,14,16,2,0.000925,0.471541,0.126116,0,0,6,0.295082,0.311219,147.026994
https://www.instagram.com/bodo_ev/,bodo_ev,,51.514234,7.472949,a,1,2,77,57,134,77,0.035632,0.471541,0.181801,2112.064641,0.336276,5,0.37422,0.401752,10445.485553
https://www.instagram.com/cream_dortmund/,cream_dortmund,,51.508492,7.452637,a,1,1,29,81,110,29,0.01342,0.471541,0.15505,1081.609107,0.17221,5,0.38176,0.416389,2886.805452
https://www.instagram.com/demeter_de/,demeter_de,,,,a,1,7,43,9,52,43,0.019898,0.471541,0.160488,1021.110643,0.162578,6,0.269562,0.287608,2148.731379
https://www.instagram.com/derdortmunderwesten/,derdortmunderwesten,,,,a,1,2,26,94,120,26,0.012031,0.471541,0.164217,824.16912,0.131222,4,0.404267,0.440394,4944.25273
https://www.instagram.com/eis.kuchen_lounge/,eis.kuchen_lounge,,51.475845,7.44169,a,1,1,2,31,33,2,0.000925,0.471541,0.132918,102.988409,0.016397,5,0.353866,0.375478,50.279884
https://www.instagram.com/felimelix/,felimelix,,,,a,1,2,8,79,87,8,0.003702,0.471541,0.134669,309.057624,0.049207,5,0.393443,0.427022,704.445456
https://www.instagram.com/fridaysforfuturedo/,fridaysforfuturedo,,,,a,1,2,44,41,85,44,0.020361,0.471541,0.178426,1030.159529,0.164019,5,0.344993,0.375432,25298.202968
https://www.instagram.com/friluftsliver/,friluftsliver,,,,a,1,7,2,58,60,2,0.000925,0.471541,0.142666,102.999986,0.016399,4,0.361748,0.396296,1100.197114
https://www.instagram.com/gahmener_hof/,gahmener_hof,,51.599405,7.515334,a,1,1,29,37,66,29,0.01342,0.471541,0.149595,928.098616,0.147769,5,0.336344,0.360949,7746.517961
https://www.instagram.com/garten_mit_liebe/,garten_mit_liebe,,,,a,1,1,4,53,57,4,0.001851,0.471541,0.128545,206.430742,0.032867,5,0.363392,0.401674,1102.880836
https://www.instagram.com/gemuese_der_saison/,gemuese_der_saison,,,,a,1,7,23,65,88,23,0.010643,0.471541,0.166148,512.247827,0.081559,5,0.371453,0.405216,22291.467793
https://www.instagram.com/gluecksgriffboulderhalle/,gluecksgriffboulderhalle,,51.532821,7.631029,a,1,5,9,17,26,9,0.004165,0.471541,0.148946,154.527653,0.024603,5,0.339036,0.363935,586.364177
https://www.instagram.com/gruener.salon/,gruener.salon,,51.526062,7.466033,a,1,1,55,16,71,55,0.025451,0.471541,0.17575,1494.061578,0.23788,5,0.335352,0.366389,1403.662298
https://www.instagram.com/hauswesthemmerde/,hauswesthemmerde,,51.5485,7.785043,a,1,1,6,18,24,6,0.002776,0.471541,0.120396,258.031482,0.041083,5,0.30286,0.325949,452.7799
https://www.instagram.com/herrliebig/,herrliebig,,51.504654,7.454772,a,1,1,76,115,191,76,0.035169,0.471541,0.175621,2678.251086,0.426423,5,0.393729,0.433696,20971.491538
https://www.instagram.com/hitzefrei_eiskreationen/,hitzefrei_eiskreationen,,51.547733,7.31094,a,1,1,77,65,142,77,0.035632,0.471541,0.182769,2575.736435,0.410101,5,0.387931,0.420231,17282.823859
https://www.instagram.com/hof_mertin/,hof_mertin,,51.563252,7.553246,a,1,1,40,40,80,40,0.01851,0.471541,0.173968,1288.203569,0.205104,5,0.34302,0.370185,10457.123246
https://www.instagram.com/ich_wohne_hier/,ich_wohne_hier,,,,a,1,1,56,39,95,56,0.025914,0.471541,0.175046,1699.976594,0.270665,5,0.37422,0.401752,5880.961543
https://www.instagram.com/katishotel/,katishotel,,,,a,1,2,22,86,108,22,0.01018,0.471541,0.145166,876.587233,0.139568,5,0.35673,0.393897,2055.716185
https://www.instagram.com/kraftstoff_dortmund/,kraftstoff_dortmund,,51.513218,7.452291,a,1,1,19,39,58,19,0.008792,0.471541,0.150863,463.644714,0.07382,5,0.409246,0.435895,12163.58041
https://www.instagram.com/kulinarien/,kulinarien,,,,a,1,1,42,175,217,42,0.019435,0.471541,0.160918,1391.505446,0.221551,5,0.412844,0.461204,30542.646208
https://www.instagram.com/marktschwaermer_bo/,marktschwaermer_bo,,51.485052,7.21195,a,1,1,38,107,145,38,0.017584,0.471541,0.162386,1131.731713,0.180191,4,0.377688,0.422377,29272.870585
https://www.instagram.com/mindfulmatcha.de/,mindfulmatcha.de,,,,a,1,7,4,30,34,4,0.001851,0.471541,0.123047,102.7743,0.016363,6,0.311868,0.33919,205.923734
https://www.instagram.com/mitknorrfit/,mitknorrfit,,,,a,1,1,12,45,57,12,0.005553,0.471541,0.136351,412.160315,0.065623,5,0.338505,0.365594,1408.452167
https://www.instagram.com/oekolandbau_nrw/,oekolandbau_nrw,,,,a,1,1,6,22,28,6,0.002776,0.471541,0.130358,257.458873,0.040992,5,0.286853,0.306744,752.986206
https://www.instagram.com/olafs_dortmund/,olafs_dortmund,,51.513345,7.452458,a,1,1,47,126,173,47,0.021749,0.471541,0.172593,1596.721716,0.254225,5,0.416105,0.458634,35565.544916
https://www.instagram.com/pott_aestheten/,pott_aestheten,,,,a,1,1,58,122,180,58,0.026839,0.471541,0.162331,2369.229382,0.377221,4,0.39823,0.439738,16234.132743
https://www.instagram.com/pottauchocolat/,pottauchocolat,,51.513124,7.480174,a,1,1,46,75,121,46,0.021286,0.471541,0.160649,1596.678252,0.254218,5,0.354273,0.389884,4922.014951
https://www.instagram.com/sauerlandseifen/,sauerlandseifen,,51.359479,7.562018,a,1,1,17,46,63,17,0.007867,0.471541,0.139518,671.099855,0.10685,5,0.320142,0.350378,3991.423965
https://www.instagram.com/slowfoodyouthdortmund/,slowfoodyouthdortmund,,,,a,1,1,2,2,4,2,0.000925,0.471541,0.129201,51.530688,0.008205,6,0.258652,0.270679,46.927925
https://www.instagram.com/stadtwildkraut/,stadtwildkraut,,,,a,1,2,6,16,22,6,0.002776,0.471541,0.14095,206.015976,0.032801,5,0.332922,0.352184,56.484353
https://www.instagram.com/teamkornkammer/,teamkornkammer,,51.411515,7.353775,a,1,1,23,30,53,23,0.010643,0.471541,0.153465,928.992798,0.147911,5,0.328068,0.362948,8190.064867
https://www.instagram.com/unikatdortmund/,unikatdortmund,,51.508492,7.452637,a,1,1,54,159,213,54,0.024988,0.471541,0.174284,1905.917627,0.303454,4,0.448133,0.486227,32561.492588
https://www.instagram.com/werkhofprojekt_dortmund/,werkhofprojekt_dortmund,,51.565742,7.525867,a,1,2,15,24,39,15,0.006941,0.471541,0.147892,360.64896,0.057421,5,0.329018,0.350432,289.697
https://www.instagram.com/die_millennial/,die_millennial,,,,a,1,7,11,54,65,11,0.00509,0.471541,0.1549,51.513355,0.008202,5,0.333385,0.36929,4325.365538
https://www.instagram.com/einhorn.period/,einhorn.period,,,,a,1,7,30,19,49,30,0.013882,0.471541,0.168715,561.404352,0.089385,7,0.240294,0.258585,2227.0288
https://www.instagram.com/hansjoergwirth/,hansjoergwirth,,,,a,1,0,4,14,18,4,0.001851,0.471541,0.12143,51.513609,0.008202,6,0.306383,0.331752,92.239742
https://www.instagram.com/44309gallery/,44309gallery,,51.513475,7.453539,a,1,3,33,61,94,33,0.015271,0.471541,0.170875,927.047899,0.147602,5,0.346877,0.377392,7515.307546
https://www.instagram.com/antony_valerian/,antony_valerian,,,,a,1,3,,,,,,,,,,,,,
https://www.instagram.com/artjobs/,artjobs,,,,a,1,4,2,23,25,2,0.000925,0.471541,0.110333,0,0,7,0.216086,0.238834,61.737532
https://www.instagram.com/belgiansolutions/,belgiansolutions,,,,a,1,4,2,74,76,2,0.000925,0.471541,0.103511,0,0,6,0.26287,0.299676,402.108195
https://www.instagram.com/borisberber/,borisberber,,,,a,1,3,5,23,28,5,0.002314,0.471541,0.104072,49.000695,0.007802,5,0.350934,0.373819,363.985101
https://www.instagram.com/brian__harte/,brian__harte,,,,a,1,3,5,24,29,5,0.002314,0.471541,0.13968,99.128661,0.015783,6,0.248877,0.273472,2965.660413
https://www.instagram.com/clemensbehr/,clemensbehr,,,,a,1,3,8,13,21,8,0.003702,0.471541,0.140047,206.02672,0.032803,7,0.23666,0.255521,233.45229
https://www.instagram.com/deviskuqo_art/,deviskuqo_art,,,,a,1,3,4,12,16,4,0.001851,0.471541,0.122608,52.073153,0.008291,7,0.202608,0.220492,288.94779
https://www.instagram.com/e_flux/,e_flux,,,,a,1,3,54,77,131,54,0.024988,0.471541,0.172161,1571.627174,0.25023,6,0.289234,0.326512,21016.990254
https://www.instagram.com/ecc_italy/,ecc_italy,,45.436943,12.33517,a,1,3,2,51,53,2,0.000925,0.471541,0.106541,45.443795,0.007235,7,0.235345,0.267852,233.647425
https://www.instagram.com/emel__yavuz/,emel__yavuz,,41.014255,28.962058,a,1,3,3,42,45,3,0.001388,0.471541,0.124514,102.958833,0.016393,5,0.352768,0.379105,2227.183601
https://www.instagram.com/felix_ewers/,felix_ewers,,,,a,1,3,2,36,38,2,0.000925,0.471541,0.132882,103.034899,0.016405,5,0.360963,0.387091,205.852116
https://www.instagram.com/femke.dekkers/,femke.dekkers,,,,a,1,3,11,33,44,11,0.00509,0.471541,0.13168,155.281083,0.024723,6,0.29589,0.320008,4221.766372
https://www.instagram.com/gagosian/,gagosian,,,,a,1,3,92,53,145,92,0.042573,0.471541,0.185021,2013.365939,0.320562,6,0.267559,0.297762,28935.393823
https://www.instagram.com/galerie_crone/,galerie_crone,,52.500861,13.326974,a,1,3,8,38,46,8,0.003702,0.471541,0.140251,204.465571,0.032554,6,0.26879,0.292909,400.306202
